0.000	0.000	0.000	321.310	0.000	-0.002	97873.700	0.008	287.450	3.398	0.112	0.000	0.000	327.120	0.000	-0.002	97869.900	0.008	287.240	3.199
0.112	0.000	0.000	327.120	0.000	-0.002	97869.900	0.008	287.240	3.199	0.520	0.000	0.000	327.130	0.000	0.004	97891.000	0.008	287.300	2.867
0.520	0.000	0.000	327.130	0.000	0.004	97891.000	0.008	287.300	2.867	0.000	0.000	0.000	327.130	0.000	0.004	97912.100	0.008	287.370	2.536
0.000	0.000	0.000	327.130	0.000	0.004	97912.100	0.008	287.370	2.536	0.000	0.000	0.000	357.900	123.054	0.004	97933.300	0.009	287.430	2.199
0.000	0.000	0.000	357.900	123.054	0.004	97933.300	0.009	287.430	2.199	0.000	0.000	0.000	357.930	260.579	0.279	97898.400	0.009	289.960	2.315
0.000	0.000	0.000	357.930	260.579	0.279	97898.400	0.009	289.960	2.315	0.000	0.000	0.000	357.960	379.421	0.279	97863.500	0.010	292.480	2.495
0.000	0.000	0.000	357.960	379.421	0.279	97863.500	0.010	292.480	2.495	0.000	0.000	0.000	388.410	426.089	0.279	97828.300	0.011	295.010	2.717
0.000	0.000	0.000	388.410	426.089	0.279	97828.300	0.011	295.010	2.717	0.000	36.905	0.000	388.420	490.370	0.553	97814.400	0.011	296.270	2.595
0.000	36.905	0.000	388.420	490.370	0.553	97814.400	0.011	296.270	2.595	0.000	73.809	0.000	388.430	519.185	0.553	97800.500	0.011	297.530	2.687
0.000	73.809	0.000	388.430	519.185	0.553	97800.500	0.011	297.530	2.687	0.000	110.714	0.000	389.800	627.266	0.553	97786.500	0.011	298.790	2.969
0.000	110.714	0.000	389.800	627.266	0.553	97786.500	0.011	298.790	2.969	0.000	120.105	0.000	389.800	549.425	0.621	97769.600	0.011	299.060	2.862
0.000	120.105	0.000	389.800	549.425	0.621	97769.600	0.011	299.060	2.862	0.000	129.496	0.000	389.800	454.823	0.621	97752.800	0.011	299.330	2.837
0.000	129.496	0.000	389.800	454.823	0.621	97752.800	0.011	299.330	2.837	0.000	138.887	0.000	363.720	370.732	0.621	97736.000	0.011	299.600	2.881
